content_filtered,1-gram
"['ngaco', 'masabacaan', 'offline', 'cerita', 'cerita', 'tulis', 'cerita', 'baca', 'baca', 'gem', 'bal', 'in']","[('ngaco',), ('masabacaan',), ('offline',), ('cerita',), ('cerita',), ('tulis',), ('cerita',), ('baca',), ('baca',), ('gem',), ('bal',), ('in',)]"
"['lumyn', 'lama', 'baca', 'iklan', 'wah', 'gila', 'swap', 'iklan', 'iklan', 'pinjol', 'slalu', 'jaring', 'data']","[('lumyn',), ('lama',), ('baca',), ('iklan',), ('wah',), ('gila',), ('swap',), ('iklan',), ('iklan',), ('pinjol',), ('slalu',), ('jaring',), ('data',)]"
"['pakek', 'lama', 'akhir', 'rajin', 'baca', 'login', 'cerita', 'baca', 'waktu', 'awal', 'pakek', 'login', 'beranda', 're', 'komen', 'dasi', 'cerita']","[('pakek',), ('lama',), ('akhir',), ('rajin',), ('baca',), ('login',), ('cerita',), ('baca',), ('waktu',), ('awal',), ('pakek',), ('login',), ('beranda',), ('re',), ('komen',), ('dasi',), ('cerita',)]"
"['mkin', 'nyk', 'iklan', 'gajelas', 'bug', 'pula']","[('mkin',), ('nyk',), ('iklan',), ('gajelas',), ('bug',), ('pula',)]"
"['error', 'gbisa', 'login', 'masalah']","[('error',), ('gbisa',), ('login',), ('masalah',)]"
"['baca', 'bngt']","[('baca',), ('bngt',)]"
['lag'],"[('lag',)]"
"['error', 'login', 'login', 'sandi', 'gabisa', 'login', 'frustasi']","[('error',), ('login',), ('login',), ('sandi',), ('gabisa',), ('login',), ('frustasi',)]"
[],[]
"['akun', 'hilang', 'sandi', 'nama', 'valid']","[('akun',), ('hilang',), ('sandi',), ('nama',), ('valid',)]"
"['batas', 'offline', 'kemaren', 'nurun', 'kualitas']","[('batas',), ('offline',), ('kemaren',), ('nurun',), ('kualitas',)]"
['cepet'],"[('cepet',)]"
"['mes', 'iklan', 'kdng', 'nyleneh']","[('mes',), ('iklan',), ('kdng',), ('nyleneh',)]"
"['iklan', 'iklan']","[('iklan',), ('iklan',)]"
"['gabisa', 'baca', 'offline', 'premium', 'offline', 'stu', 'cerita', 'gabisa', 'offline', 'kacau', 'kli', 'baik', 'la', 'gni', 'suka', 'kecewa']","[('gabisa',), ('baca',), ('offline',), ('premium',), ('offline',), ('stu',), ('cerita',), ('gabisa',), ('offline',), ('kacau',), ('kli',), ('baik',), ('la',), ('gni',), ('suka',), ('kecewa',)]"
"['gabisa', 'baca', 'gratis', 'jelek']","[('gabisa',), ('baca',), ('gratis',), ('jelek',)]"
"['baca', 'offline']","[('baca',), ('offline',)]"
"['suka', 'iklan']","[('suka',), ('iklan',)]"
"['draft', 'hilang', 'proyek', 'cerita', 'donk', 'tanggung', 'save', 'nulis', 'bnyak', 'ombak', 'awal']","[('draft',), ('hilang',), ('proyek',), ('cerita',), ('donk',), ('tanggung',), ('save',), ('nulis',), ('bnyak',), ('ombak',), ('awal',)]"
"['daftar', 'akun', 'masuk']","[('daftar',), ('akun',), ('masuk',)]"
['akun'],"[('akun',)]"
"['login', 'gabisa', 'akun', 'akun', 'lama', 'terang', 'silah']","[('login',), ('gabisa',), ('akun',), ('akun',), ('lama',), ('terang',), ('silah',)]"
"['suka', 'cerita', 'offline', 'nemen', 'kuota', 'fitur', 'utama', 'hi', 'lang']","[('suka',), ('cerita',), ('offline',), ('nemen',), ('kuota',), ('fitur',), ('utama',), ('hi',), ('lang',)]"
"['literally', 'suka', 'baca', 'novel', 'mcm', 'genre', 'mauu', 'but', 'sometimes', 'kendala', 'error', 'cerita', 'offline', 'so', 'sadd', 'can', 'only', 'read', 'two', 'stories', 'offline', 'huhu', 'usually', 'maximum', 'of', 'stories']","[('literally',), ('suka',), ('baca',), ('novel',), ('mcm',), ('genre',), ('mauu',), ('but',), ('sometimes',), ('kendala',), ('error',), ('cerita',), ('offline',), ('so',), ('sadd',), ('can',), ('only',), ('read',), ('two',), ('stories',), ('offline',), ('huhu',), ('usually',), ('maximum',), ('of',), ('stories',)]"
"['skrng', 'baca', 'ofline', 'sii', 'kmren', 'bngtt']","[('skrng',), ('baca',), ('ofline',), ('sii',), ('kmren',), ('bngtt',)]"
"['sampah', 'iklan', 'baca', 'slide', 'kapan', 'bodoh']","[('sampah',), ('iklan',), ('baca',), ('slide',), ('kapan',), ('bodoh',)]"
"['sdiri', 'ap', 'baca', 'offline', 'cma', 'cerita', 'ap', 'krna', 'hrus', 'premium', 'kn', 'klw', 'smpe', 'cma', 'baca', 'offline', 'scroll', 'bab', 'hrus', 'iklan', 'dlu', 'sruh', 'premium', 'bug', 'baca', 'deskripsi', 'cerita', 'msuk', 'shoope', 'lazada', 'tokped', 'baik', 'kmu', 'bnyk', 'offline', 'tang', 'panny']","[('sdiri',), ('ap',), ('baca',), ('offline',), ('cma',), ('cerita',), ('ap',), ('krna',), ('hrus',), ('premium',), ('kn',), ('klw',), ('smpe',), ('cma',), ('baca',), ('offline',), ('scroll',), ('bab',), ('hrus',), ('iklan',), ('dlu',), ('sruh',), ('premium',), ('bug',), ('baca',), ('deskripsi',), ('cerita',), ('msuk',), ('shoope',), ('lazada',), ('tokped',), ('baik',), ('kmu',), ('bnyk',), ('offline',), ('tang',), ('panny',)]"
['seru'],"[('seru',)]"
"['sring', 'error', 'thn']","[('sring',), ('error',), ('thn',)]"
"['cerita', 'iklan']","[('cerita',), ('iklan',)]"
"['cerita', 'offline', 'cerita', 'cerita', 'kecewa', 'baik']","[('cerita',), ('offline',), ('cerita',), ('cerita',), ('kecewa',), ('baik',)]"
"['ngebuk', 'updet', 'lama', 'ngebuknya', 'emosi']","[('ngebuk',), ('updet',), ('lama',), ('ngebuknya',), ('emosi',)]"
"['alam', 'versi', 'menge', 'ce', 'wak', 'login', 'jaring', 'internet', 'wifi', 'masalah']","[('alam',), ('versi',), ('menge',), ('ce',), ('wak',), ('login',), ('jaring',), ('internet',), ('wifi',), ('masalah',)]"
"['baca', 'nulis', 'cerita', 'simpan', 'gonta', 'handphone', 'wajib', 'bua', 'simpan', 'buang', 'suntuk', 'hobi', 'baca']","[('baca',), ('nulis',), ('cerita',), ('simpan',), ('gonta',), ('handphone',), ('wajib',), ('bua',), ('simpan',), ('buang',), ('suntuk',), ('hobi',), ('baca',)]"
"['susah', 'lamaa', 'loadingnya']","[('susah',), ('lamaa',), ('loadingnya',)]"
"['login', 'gagal', 'jaring', 'baik', 'butut']","[('login',), ('gagal',), ('jaring',), ('baik',), ('butut',)]"
"['suka', 'jumlah', 'maksimal', 'cerita', 'simpan', 'bintang']","[('suka',), ('jumlah',), ('maksimal',), ('cerita',), ('simpan',), ('bintang',)]"
"['ngadi', 'ngadi', 'batas', 'offlinenya', 'blh', 'unistal']","[('ngadi',), ('ngadi',), ('batas',), ('offlinenya',), ('blh',), ('unistal',)]"
"['cerita', 'offline', 'hilang', 'dowload', 'cerita', 'offline']","[('cerita',), ('offline',), ('hilang',), ('dowload',), ('cerita',), ('offline',)]"
"['wifi', 'tuu', 'kuota', 'gabisa', 'wifi', 'ngeselin', 'iih']","[('wifi',), ('tuu',), ('kuota',), ('gabisa',), ('wifi',), ('ngeselin',), ('iih',)]"
"['sukaa', 'sum', 'pill']","[('sukaa',), ('sum',), ('pill',)]"
['iklan'],"[('iklan',)]"
"['actually', 'the', 'story', 'is', 'all', 'good', 'but', 'why', 'does', 'it', 'keep', 'giving', 'an', 'error', 'and', 'can', 'login', 'in', 'to', 'my', 'account', 'it', 'again']","[('actually',), ('the',), ('story',), ('is',), ('all',), ('good',), ('but',), ('why',), ('does',), ('it',), ('keep',), ('giving',), ('an',), ('error',), ('and',), ('can',), ('login',), ('in',), ('to',), ('my',), ('account',), ('it',), ('again',)]"
"['baca', 'cerita', 'iklan']","[('baca',), ('cerita',), ('iklan',)]"
['lepas'],"[('lepas',)]"
"['lihat', 'iklan', 'blm', 'smpt', 'baca', 'iklan']","[('lihat',), ('iklan',), ('blm',), ('smpt',), ('baca',), ('iklan',)]"
"['lama', 'aneh', 'akun', 'hilang', 'pulihin']","[('lama',), ('aneh',), ('akun',), ('hilang',), ('pulihin',)]"
"['bintang', 'novel', 'baca', 'offline', 'premium', 'harga', 'masuk', 'akal', 'mikir', 'kids']","[('bintang',), ('novel',), ('baca',), ('offline',), ('premium',), ('harga',), ('masuk',), ('akal',), ('mikir',), ('kids',)]"
"['akun', 'ngilang', 'gituu']","[('akun',), ('ngilang',), ('gituu',)]"
"['bab', 'novel', 'ngetik', 'keluar', 'ketik', 'suka', 'hilang', 'save']","[('bab',), ('novel',), ('ngetik',), ('keluar',), ('ketik',), ('suka',), ('hilang',), ('save',)]"
"['samsek', 'internet', 'internet', 'wifi', 'baik', 'mas']","[('samsek',), ('internet',), ('internet',), ('wifi',), ('baik',), ('mas',)]"
"['login', 'baik']","[('login',), ('baik',)]"
"['bulak', 'balek', 'haps', 'simpan']","[('bulak',), ('balek',), ('haps',), ('simpan',)]"
"['biadab', 'masuk', 'akun', 'susah', 'username', 'masuk', 'akun', 'bug', 'nyusahin', 'user']","[('biadab',), ('masuk',), ('akun',), ('susah',), ('username',), ('masuk',), ('akun',), ('bug',), ('nyusahin',), ('user',)]"
"['seringkali', 'bug', 'minimal', 'bug']","[('seringkali',), ('bug',), ('minimal',), ('bug',)]"
"['this', 'is', 'paradise', 'for', 'writers', 'and', 'readers']","[('this',), ('is',), ('paradise',), ('for',), ('writers',), ('and',), ('readers',)]"
"['cari', 'vedio', 'tiktok', 'vedio', 'suka', 'tiktok']","[('cari',), ('vedio',), ('tiktok',), ('vedio',), ('suka',), ('tiktok',)]"
"['sihh', 'lag', 'muluu', 'login', 'out', 'akun', 'masuk', 'bisaa', 'masalah', 'apaa']","[('sihh',), ('lag',), ('muluu',), ('login',), ('out',), ('akun',), ('masuk',), ('bisaa',), ('masalah',), ('apaa',)]"
"['ndptar', 'padhl', 'jring', 'jlk', 'bnget', 'aplk', 'dh', 'mke', 'aplk', 'jmn', 'amn', 'amn', 'th', 'lh', 'ps', 'gliran', 'aplk', 'rset', 'hps', 'dn', 'ndptar', 'mlah', 'gmna', 'ksel', 'bnget', 'huhh']","[('ndptar',), ('padhl',), ('jring',), ('jlk',), ('bnget',), ('aplk',), ('dh',), ('mke',), ('aplk',), ('jmn',), ('amn',), ('amn',), ('th',), ('lh',), ('ps',), ('gliran',), ('aplk',), ('rset',), ('hps',), ('dn',), ('ndptar',), ('mlah',), ('gmna',), ('ksel',), ('bnget',), ('huhh',)]"
"['iklan', 'mantap', 'komplet', 'genre']","[('iklan',), ('mantap',), ('komplet',), ('genre',)]"
"['sengaja', 'bintang', 'simpan', 'bawa', 'sial', 'login', 'gagal', 'udaa', 'betul', 'ngaco', 'lama', 'lama']","[('sengaja',), ('bintang',), ('simpan',), ('bawa',), ('sial',), ('login',), ('gagal',), ('udaa',), ('betul',), ('ngaco',), ('lama',), ('lama',)]"
"['baik', 'allah', 'susah', 'ngebuka', 'internet', 'tdi', 'wifi', 'data', 'susah', 'ngeliat', 'notif', 'update', 'cerita', 'baca']","[('baik',), ('allah',), ('susah',), ('ngebuka',), ('internet',), ('tdi',), ('wifi',), ('data',), ('susah',), ('ngeliat',), ('notif',), ('update',), ('cerita',), ('baca',)]"
"['baca', 'offline', 'cerita', 'cerita', 'baca', 'offline', 'enak']","[('baca',), ('offline',), ('cerita',), ('cerita',), ('baca',), ('offline',), ('enak',)]"
[],[]
"['platfrom', 'baca', 'palinf', 'suka', 'majin', 'as', 'cerita', 'nulis', 'bug', 'keluar', 'yaw', 'iklan']","[('platfrom',), ('baca',), ('palinf',), ('suka',), ('majin',), ('as',), ('cerita',), ('nulis',), ('bug',), ('keluar',), ('yaw',), ('iklan',)]"
"['awal', 'login', 'update', 'masuk', 'akun']","[('awal',), ('login',), ('update',), ('masuk',), ('akun',)]"
[],[]
"['masuk', 'gabisa', 'internet', 'jaring', 'wifi', 'jelek']","[('masuk',), ('gabisa',), ('internet',), ('jaring',), ('wifi',), ('jelek',)]"
"['nyebelin', 'update', 'bug', 'draff', 'cerita', 'hilang']","[('nyebelin',), ('update',), ('bug',), ('draff',), ('cerita',), ('hilang',)]"
"['akun', 'baik', 'mentang', 'mentang', 'lama', 'hapus']","[('akun',), ('baik',), ('mentang',), ('mentang',), ('lama',), ('hapus',)]"
"['nyimpen', 'beli']","[('nyimpen',), ('beli',)]"
"['error', 'baca', 'cerita', 'update', 'keluar', 'masuk', 'lama', 'nyaman', 'baik']","[('error',), ('baca',), ('cerita',), ('update',), ('keluar',), ('masuk',), ('lama',), ('nyaman',), ('baik',)]"
"['gabisa', 'internet', 'wifi', 'update', 'gabisa', 'masukk', 'ayok', 'baik']","[('gabisa',), ('internet',), ('wifi',), ('update',), ('gabisa',), ('masukk',), ('ayok',), ('baik',)]"
"['login', 'loginn']","[('login',), ('loginn',)]"
"['platform', 'iklan', 'kedok', 'novel']","[('platform',), ('iklan',), ('kedok',), ('novel',)]"
"['update', 'draft', 'hilang', 'tampil', 'awal', 'baca', 'internet', 'update', 'data', 'hapus', 'mikir', 'tulis', 'cape', 'draft', 'hilang', 'kecewa', 'versi']","[('update',), ('draft',), ('hilang',), ('tampil',), ('awal',), ('baca',), ('internet',), ('update',), ('data',), ('hapus',), ('mikir',), ('tulis',), ('cape',), ('draft',), ('hilang',), ('kecewa',), ('versi',)]"
"['login', 'jaring', 'internet']","[('login',), ('jaring',), ('internet',)]"
"['masuk', 'akun', 'google', 'akun']","[('masuk',), ('akun',), ('google',), ('akun',)]"
"['ngapapa', 'iklan', 'iklan', 'halaman', 'lima', 'coy', 'blm', 'akun', 'keluar']","[('ngapapa',), ('iklan',), ('iklan',), ('halaman',), ('lima',), ('coy',), ('blm',), ('akun',), ('keluar',)]"
"['suka', 'error', 'hampir', 'error', 'baca']","[('suka',), ('error',), ('hampir',), ('error',), ('baca',)]"
"['semalem', 'msk', 'ngestak', 'logo']","[('semalem',), ('msk',), ('ngestak',), ('logo',)]"
"['update', 'jelek', 'cerita', 'offline', 'batesin', 'non', 'prem', 'lama', 'lama', 'baca', 'offline', 'baca', 'online', 'iklan', 'lamaa', 'poll', 'wkwk', 'gratis', 'fitur', 'ngeluarin', 'uang']","[('update',), ('jelek',), ('cerita',), ('offline',), ('batesin',), ('non',), ('prem',), ('lama',), ('lama',), ('baca',), ('offline',), ('baca',), ('online',), ('iklan',), ('lamaa',), ('poll',), ('wkwk',), ('gratis',), ('fitur',), ('ngeluarin',), ('uang',)]"
['suja'],"[('suja',)]"
"['admin', 'password', 'gabisa', 'login', 'login', 'akun', 'lama']","[('admin',), ('password',), ('gabisa',), ('login',), ('login',), ('akun',), ('lama',)]"
"['bug', 'akun', 'publish', 'cerita', 'akun', 'uninstall', 'simpan', 'akun', 'kirain', 'gabakalan', 'dapet', 'error']","[('bug',), ('akun',), ('publish',), ('cerita',), ('akun',), ('uninstall',), ('simpan',), ('akun',), ('kirain',), ('gabakalan',), ('dapet',), ('error',)]"
"['versi', 'jelek']","[('versi',), ('jelek',)]"
"['ngaco', 'suka', 'jelek', 'pustaka', 'nyimpen', 'cma', 'novel', 'pavorit', 'sematin', 'hilang', 'novel', 'novel', 'pavorit', 'hilang', 'why', 'why', 'ngawur', 'kecewa', 'berat', 'novel', 'baca', 'apakah', 'awal', 'to', 'say', 'goodbye', 'to', 'developer']","[('ngaco',), ('suka',), ('jelek',), ('pustaka',), ('nyimpen',), ('cma',), ('novel',), ('pavorit',), ('sematin',), ('hilang',), ('novel',), ('novel',), ('pavorit',), ('hilang',), ('why',), ('why',), ('ngawur',), ('kecewa',), ('berat',), ('novel',), ('baca',), ('apakah',), ('awal',), ('to',), ('say',), ('goodbye',), ('to',), ('developer',)]"
"['susah', 'akun', 'login']","[('susah',), ('akun',), ('login',)]"
"['cerita', 'baca', 'offline', 'sblm']","[('cerita',), ('baca',), ('offline',), ('sblm',)]"
"['susah', 'cerita', 'klik', 'baca', 'beranda', 'baca', 'notifikasi', 'ngulang', 'scroll', 'baik', 'minat', 'tanggap', 'update', 'bobrok', 'jatohnya']","[('susah',), ('cerita',), ('klik',), ('baca',), ('beranda',), ('baca',), ('notifikasi',), ('ngulang',), ('scroll',), ('baik',), ('minat',), ('tanggap',), ('update',), ('bobrok',), ('jatohnya',)]"
"['gaenak', 'baca', 'episode', 'iklan', 'developer', 'iklan', 'batas', 'baca', 'offline', 'kebelet', 'haji', 'kikir', 'amat']","[('gaenak',), ('baca',), ('episode',), ('iklan',), ('developer',), ('iklan',), ('batas',), ('baca',), ('offline',), ('kebelet',), ('haji',), ('kikir',), ('amat',)]"
"['capek', 'iklan', 'iklan', 'lag', 'huuh', 'baca', 'offline']","[('capek',), ('iklan',), ('iklan',), ('lag',), ('huuh',), ('baca',), ('offline',)]"
"['iklan', 'shopee', 'sial']","[('iklan',), ('shopee',), ('sial',)]"
"['demi', 'cimoy', 'lu', 'marukk', 'amat', 'anjir', 'nyimpen', 'cerita', 'doangg', 'maksud', 'nyee', 'ape', 'baca', 'cerita', 'anjir', 'sisa', 'prem', 'donlot', 'gile', 'lo', 'pad']","[('demi',), ('cimoy',), ('lu',), ('marukk',), ('amat',), ('anjir',), ('nyimpen',), ('cerita',), ('doangg',), ('maksud',), ('nyee',), ('ape',), ('baca',), ('cerita',), ('anjir',), ('sisa',), ('prem',), ('donlot',), ('gile',), ('lo',), ('pad',)]"
"['cerita', 'lama', 'it', 'internet', 'wifi', 'kencang', 'internet', 'kencang', 'iklan', 'baik']","[('cerita',), ('lama',), ('it',), ('internet',), ('wifi',), ('kencang',), ('internet',), ('kencang',), ('iklan',), ('baik',)]"
"['login', 'daftar', 'cerita', 'cerita', 'simpan', 'teman', 'menya', 'rank', 'an', 'uninstall', 'install', 'login', 'emil', 'akun', 'google', 'facebook']","[('login',), ('daftar',), ('cerita',), ('cerita',), ('simpan',), ('teman',), ('menya',), ('rank',), ('an',), ('uninstall',), ('install',), ('login',), ('emil',), ('akun',), ('google',), ('facebook',)]"
"['baik', 'tonton', 'drastis', 'rb', 'tonton', 'author', 'owner', 'fiksi', 'nonfiksi', 'nyaman', 'atas', 'engert', 'ian']","[('baik',), ('tonton',), ('drastis',), ('rb',), ('tonton',), ('author',), ('owner',), ('fiksi',), ('nonfiksi',), ('nyaman',), ('atas',), ('engert',), ('ian',)]"
"['login', 'susah', 'papa']","[('login',), ('susah',), ('papa',)]"
[],[]
"['bug', 'disaranin', 'hapus', 'data', 'dilakuin', 'bug', 'uninstal', 'install', 'baca', 'cerita', 'tumben']","[('bug',), ('disaranin',), ('hapus',), ('data',), ('dilakuin',), ('bug',), ('uninstal',), ('install',), ('baca',), ('cerita',), ('tumben',)]"
"['bad', 'keluar', 'login', 'fb', 'badd']","[('bad',), ('keluar',), ('login',), ('fb',), ('badd',)]"
"['offline', 'cerita']","[('offline',), ('cerita',)]"
"['error', 'error']","[('error',), ('error',)]"
"['pepe', 'batas', 'sial']","[('pepe',), ('batas',), ('sial',)]"
"['suka', 'fiturnya', 'offline', 'batas', 'baca', 'offlinenya', 'the', 'is', 'good', 'like', 'the', 'features', 'too', 'but', 'why', 'did', 'the', 'offline', 'section', 'suddenly', 'become', 'only', 'two', 'this', 'because', 'it', 'really', 'limited', 'for', 'offline', 'reading', 'now']","[('suka',), ('fiturnya',), ('offline',), ('batas',), ('baca',), ('offlinenya',), ('the',), ('is',), ('good',), ('like',), ('the',), ('features',), ('too',), ('but',), ('why',), ('did',), ('the',), ('offline',), ('section',), ('suddenly',), ('become',), ('only',), ('two',), ('this',), ('because',), ('it',), ('really',), ('limited',), ('for',), ('offline',), ('reading',), ('now',)]"
"['menge', 'ce', 'wak', 'jaring', 'wifi', 'akses', 'baik', 'developer']","[('menge',), ('ce',), ('wak',), ('jaring',), ('wifi',), ('akses',), ('baik',), ('developer',)]"
"['awal', 'awal', 'makek', 'error']","[('awal',), ('awal',), ('makek',), ('error',)]"
['suka'],"[('suka',)]"
"['lama', 'error', 'dh', 'lama', 'baca']","[('lama',), ('error',), ('dh',), ('lama',), ('baca',)]"
"['percaya', 'develov', 'rawan', 'retas']","[('percaya',), ('develov',), ('rawan',), ('retas',)]"
"['wattpat', 'keluar', 'bug']","[('wattpat',), ('keluar',), ('bug',)]"
"['lama', 'an', 'update', 'fitur', 'hapus', 'lol', 'offline', 'an']","[('lama',), ('an',), ('update',), ('fitur',), ('hapus',), ('lol',), ('offline',), ('an',)]"
"['suka', 'suka', 'baca', 'cerpen', 'novel', 're', 'komen', 'dasi', 'in', 'cerita', 'cerita', 'novel', 'cerita', 'cerita', 'seru', 'seru', 'donwload', 'siih', 'ragu', 'ragu']","[('suka',), ('suka',), ('baca',), ('cerpen',), ('novel',), ('re',), ('komen',), ('dasi',), ('in',), ('cerita',), ('cerita',), ('novel',), ('cerita',), ('cerita',), ('seru',), ('seru',), ('donwload',), ('siih',), ('ragu',), ('ragu',)]"
"['rating', 'hapus', 'cerita', 'baca', 'baca', 'novel', 'cari', 'cerita', 'hapus', 'selain', 'saranin', 'opsi', 'baca', 'novel', 'bahasa', 'inggris', 'terje', 'bahasa', 'indonesia', 'bahasa', 'inggris', 'bahasa', 'terje', 'update', 'update', 'opsi', 'saranin']","[('rating',), ('hapus',), ('cerita',), ('baca',), ('baca',), ('novel',), ('cari',), ('cerita',), ('hapus',), ('selain',), ('saranin',), ('opsi',), ('baca',), ('novel',), ('bahasa',), ('inggris',), ('terje',), ('bahasa',), ('indonesia',), ('bahasa',), ('inggris',), ('bahasa',), ('terje',), ('update',), ('update',), ('opsi',), ('saranin',)]"
"['sukaa', 'bgt', 'enih', 'beli', 'buku', 'bisaa', 'baca']","[('sukaa',), ('bgt',), ('enih',), ('beli',), ('buku',), ('bisaa',), ('baca',)]"
"['slot', 'cerita', 'offline']","[('slot',), ('cerita',), ('offline',)]"
"['iklan', 'nambah', 'lag', 'kata', 'internet', 'kuota', 'fitur', 'komen', 'baca', 'komen', 'ribet']","[('iklan',), ('nambah',), ('lag',), ('kata',), ('internet',), ('kuota',), ('fitur',), ('komen',), ('baca',), ('komen',), ('ribet',)]"
['donwload'],"[('donwload',)]"
"['jelek', 'masuk', 'susah', 'akun', 'kalo', 'masuk', 'keluar', 'masuk', 'cari', 'cerita', 'koneksi', 'internet', 'wifi', 'baik', 'daripada']","[('jelek',), ('masuk',), ('susah',), ('akun',), ('kalo',), ('masuk',), ('keluar',), ('masuk',), ('cari',), ('cerita',), ('koneksi',), ('internet',), ('wifi',), ('baik',), ('daripada',)]"
"['bug', 'versi', 'nulis', 'cerita', 'simpan', 'hilang', 'baik', 'bug']","[('bug',), ('versi',), ('nulis',), ('cerita',), ('simpan',), ('hilang',), ('baik',), ('bug',)]"
['iklan'],"[('iklan',)]"
"['keluar', 'upload', 'cerita', 'gambar', 'upload', 'chapter', 'gambar', 'weh', 'sedih']","[('keluar',), ('upload',), ('cerita',), ('gambar',), ('upload',), ('chapter',), ('gambar',), ('weh',), ('sedih',)]"
"['jaring', 'wifi', 'baik']","[('jaring',), ('wifi',), ('baik',)]"
"['halaman', 'offline', 'sikit', 'lama', 'lama', 'anehh', 'nihh', 'bintang', 'halaman', 'offline', 'balek', 'mula', 'bintang']","[('halaman',), ('offline',), ('sikit',), ('lama',), ('lama',), ('anehh',), ('nihh',), ('bintang',), ('halaman',), ('offline',), ('balek',), ('mula',), ('bintang',)]"
"['iklan', 'nyaman']","[('iklan',), ('nyaman',)]"
"['simpan', 'cerita', 'offline', 'bayar', 'cerita', 'bagaimana', 'sebut', 'sedang', 'data', 'kuota', 'sadar', 'siap', 'siap', 'tinggal']","[('simpan',), ('cerita',), ('offline',), ('bayar',), ('cerita',), ('bagaimana',), ('sebut',), ('sedang',), ('data',), ('kuota',), ('sadar',), ('siap',), ('siap',), ('tinggal',)]"
[],[]
"['dahh', 'offline', 'limit', 'dahh', 'keluar', 'akun', 'login', 'susah', 'baik', 'ya']","[('dahh',), ('offline',), ('limit',), ('dahh',), ('keluar',), ('akun',), ('login',), ('susah',), ('baik',), ('ya',)]"
"['kaget', 'update', 'baca', 'offline', 'bug', 'tinjau']","[('kaget',), ('update',), ('baca',), ('offline',), ('bug',), ('tinjau',)]"
"['btw', 'bru', 'rating']","[('btw',), ('bru',), ('rating',)]"
"['napa', 'baca', 'office', 'cerita']","[('napa',), ('baca',), ('office',), ('cerita',)]"
"['baca', 'login', 'login', 'malam', 'pagi', 'sore', 'masalah', 'malem', 'login', 'cepat', 'baik']","[('baca',), ('login',), ('login',), ('malam',), ('pagi',), ('sore',), ('masalah',), ('malem',), ('login',), ('cepat',), ('baik',)]"
"['seru', 'seru', 'baca', 'error', 'kata', 'jaring', 'wifi', 'hapus', 'daftar', 'akun', 'google', 'kata', 'maksud', 'baik']","[('seru',), ('seru',), ('baca',), ('error',), ('kata',), ('jaring',), ('wifi',), ('hapus',), ('daftar',), ('akun',), ('google',), ('kata',), ('maksud',), ('baik',)]"
"['kambing', 'apaa', 'bayar', 'iklan', 'cerita', 'premium', 'offline', 'haya', 'limit']","[('kambing',), ('apaa',), ('bayar',), ('iklan',), ('cerita',), ('premium',), ('offline',), ('haya',), ('limit',)]"
[],[]
"['pustaka', 'ofine', 'mo', 'nambah', 'situ', 'tulisanya', 'penuh']","[('pustaka',), ('ofine',), ('mo',), ('nambah',), ('situ',), ('tulisanya',), ('penuh',)]"
"['seru', 'baca', 'gratis', 'cerita', 'asik', 'semuaa', 'suka']","[('seru',), ('baca',), ('gratis',), ('cerita',), ('asik',), ('semuaa',), ('suka',)]"
"['buruk', 'wifi', 'fitur', 'upgrade', 'an', 'rasa', 'stabil', 'upgrade', 'fitur', 'sepenuh', 'stabil', 'main', 'upgrade', 'developer', 'fungsi', 'simpan', 'wifi', 'wifi', 'kuota', 'internet', 'kocak', 'developer', 'baik', 'bintang', 'ntu']","[('buruk',), ('wifi',), ('fitur',), ('upgrade',), ('an',), ('rasa',), ('stabil',), ('upgrade',), ('fitur',), ('sepenuh',), ('stabil',), ('main',), ('upgrade',), ('developer',), ('fungsi',), ('simpan',), ('wifi',), ('wifi',), ('kuota',), ('internet',), ('kocak',), ('developer',), ('baik',), ('bintang',), ('ntu',)]"
"['gabisa', 'simpan']","[('gabisa',), ('simpan',)]"
"['jujurly', 'kecewa', 'meng', 'update', 'cerita', 'as', 'in', 'keluar', 'bug']","[('jujurly',), ('kecewa',), ('meng',), ('update',), ('cerita',), ('as',), ('in',), ('keluar',), ('bug',)]"
[],[]
"['seasik', 'mode', 'offline', 'pop', 'up', 'iklan']","[('seasik',), ('mode',), ('offline',), ('pop',), ('up',), ('iklan',)]"
"['jelek', 'anjir', 'hrus', 'update', 'an']","[('jelek',), ('anjir',), ('hrus',), ('update',), ('an',)]"
"['demi', 'iklan', 'masuk', 'akal', 'iklan', 'iklan', 'iklan']","[('demi',), ('iklan',), ('masuk',), ('akal',), ('iklan',), ('iklan',), ('iklan',)]"
[],[]
"['nape', 'error', 'kata', 'gada', 'internet', 'wifi', 'data', 'kuota', 'gabisa', 'baik']","[('nape',), ('error',), ('kata',), ('gada',), ('internet',), ('wifi',), ('data',), ('kuota',), ('gabisa',), ('baik',)]"
"['iki', 'halaman', 'tulus', 'internet', 'wifi', 'kuota', 'sinyal', 'baik']","[('iki',), ('halaman',), ('tulus',), ('internet',), ('wifi',), ('kuota',), ('sinyal',), ('baik',)]"
['bgt'],"[('bgt',)]"
[],[]
"['keren', 'cerita', 'any']","[('keren',), ('cerita',), ('any',)]"
['good'],"[('good',)]"
[],[]
"['demi', 'fav', 'selain', 'baca', 'novel', 'gratis', 'cerita', 'karang', 'luv', 'dehh']","[('demi',), ('fav',), ('selain',), ('baca',), ('novel',), ('gratis',), ('cerita',), ('karang',), ('luv',), ('dehh',)]"
