content_filtered,2-gram
"['baik', 'cerita', 'cerita', 'developer', 'ghadir', 'fitur', 'translate', 'bahasa', 'baca', 'cerita', 'bahasa']","[('baik', 'cerita'), ('cerita', 'cerita'), ('cerita', 'developer'), ('developer', 'ghadir'), ('ghadir', 'fitur'), ('fitur', 'translate'), ('translate', 'bahasa'), ('bahasa', 'baca'), ('baca', 'cerita'), ('cerita', 'bahasa')]"
"['aneh', 'data', 'seluler', 'hidup', 'masalah', 'cerita', 'notifikasi', 'akun', 'tulis', 'suka', 'kata', 'koneksi', 'cari', 'judul', 'cerita']","[('aneh', 'data'), ('data', 'seluler'), ('seluler', 'hidup'), ('hidup', 'masalah'), ('masalah', 'cerita'), ('cerita', 'notifikasi'), ('notifikasi', 'akun'), ('akun', 'tulis'), ('tulis', 'suka'), ('suka', 'kata'), ('kata', 'koneksi'), ('koneksi', 'cari'), ('cari', 'judul'), ('judul', 'cerita')]"
"['as', 'in']","[('as', 'in')]"
"['selamat', 'malam', 'wahai', 'developer', 'apakah', 'niat', 'gem', 'an', 'fitur', 'saling', 'sms', 'an', 'dahulu', 'zaman', 'zaman', 'update', 'fitur', 'lihat', 'rasa', 'rindu', 'saling', 'sms', 'an', 'bareng', 'edit', 'jumat', 'sep', 'oh', 'dukung', 'tag', 'bio']","[('selamat', 'malam'), ('malam', 'wahai'), ('wahai', 'developer'), ('developer', 'apakah'), ('apakah', 'niat'), ('niat', 'gem'), ('gem', 'an'), ('an', 'fitur'), ('fitur', 'saling'), ('saling', 'sms'), ('sms', 'an'), ('an', 'dahulu'), ('dahulu', 'zaman'), ('zaman', 'zaman'), ('zaman', 'update'), ('update', 'fitur'), ('fitur', 'lihat'), ('lihat', 'rasa'), ('rasa', 'rindu'), ('rindu', 'saling'), ('saling', 'sms'), ('sms', 'an'), ('an', 'bareng'), ('bareng', 'edit'), ('edit', 'jumat'), ('jumat', 'sep'), ('sep', 'oh'), ('oh', 'dukung'), ('dukung', 'tag'), ('tag', 'bio')]"
"['as', 'in', 'baca', 'offline', 'pokok', 'batas', 'cerita', 'offline', 'cerita', 'batas', 'haru', 'bayar']","[('as', 'in'), ('in', 'baca'), ('baca', 'offline'), ('offline', 'pokok'), ('pokok', 'batas'), ('batas', 'cerita'), ('cerita', 'offline'), ('offline', 'cerita'), ('cerita', 'batas'), ('batas', 'haru'), ('haru', 'bayar')]"
"['cerita', 'offline', 'cerita', 'dlu', 'cerita', 'enak', 'baca']","[('cerita', 'offline'), ('offline', 'cerita'), ('cerita', 'dlu'), ('dlu', 'cerita'), ('cerita', 'enak'), ('enak', 'baca')]"
"['bug', 'bye']","[('bug', 'bye')]"
"['jelek', 'login', 'najis']","[('jelek', 'login'), ('login', 'najis')]"
"['seru', 'seru', 'offline', 'baca', 'profil', 'tulis', 'akun', 'haha', 'tentu', 'males', 'jad', 'ngecek', 'profil', 'akun', 'update', 'ulah', 'males', 'baik', 'wahai', 'developer', 'kuu', 'kitin', 'iklanya', 'lop', 'yuu']","[('seru', 'seru'), ('seru', 'offline'), ('offline', 'baca'), ('baca', 'profil'), ('profil', 'tulis'), ('tulis', 'akun'), ('akun', 'haha'), ('haha', 'tentu'), ('tentu', 'males'), ('males', 'jad'), ('jad', 'ngecek'), ('ngecek', 'profil'), ('profil', 'akun'), ('akun', 'update'), ('update', 'ulah'), ('ulah', 'males'), ('males', 'baik'), ('baik', 'wahai'), ('wahai', 'developer'), ('developer', 'kuu'), ('kuu', 'kitin'), ('kitin', 'iklanya'), ('iklanya', 'lop'), ('lop', 'yuu')]"
['suka'],[]
"['siieeh', 'tetapi', 'lojh', 'cerita', 'simpan', 'gambar', 'lagich']","[('siieeh', 'tetapi'), ('tetapi', 'lojh'), ('lojh', 'cerita'), ('cerita', 'simpan'), ('simpan', 'gambar'), ('gambar', 'lagich')]"
['oi'],[]
"['bug', 'ngeselin', 'sinyal', 'nulis', 'disimpen', 'disimpen', 'hilang', 'draft', 'ketik', 'ribu', 'kata', 'kesel', 'laptop', 'ngetik', 'masala', 'hanny', 'update', 'jelek', 'kuali', 'tas']","[('bug', 'ngeselin'), ('ngeselin', 'sinyal'), ('sinyal', 'nulis'), ('nulis', 'disimpen'), ('disimpen', 'disimpen'), ('disimpen', 'hilang'), ('hilang', 'draft'), ('draft', 'ketik'), ('ketik', 'ribu'), ('ribu', 'kata'), ('kata', 'kesel'), ('kesel', 'laptop'), ('laptop', 'ngetik'), ('ngetik', 'masala'), ('masala', 'hanny'), ('hanny', 'update'), ('update', 'jelek'), ('jelek', 'kuali'), ('kuali', 'tas')]"
"['ka', 'henti']","[('ka', 'henti')]"
"['cerita', 'seru', 'disband']","[('cerita', 'seru'), ('seru', 'disband')]"
"['seru', 'susah', 'cari', 'cerita']","[('seru', 'susah'), ('susah', 'cari'), ('cari', 'cerita')]"
[],[]
[],[]
"['suka', 'iklan', 'as', 'in', 'menge', 'ce', 'wak', 'hati']","[('suka', 'iklan'), ('iklan', 'as'), ('as', 'in'), ('in', 'menge'), ('menge', 'ce'), ('ce', 'wak'), ('wak', 'hati')]"
"['error', 'sma', 'iklan', 'bkn', 'buku', 'uninstall', 'update', 'dpt', 'it', 'kata', 'login', 'login', 'mlh', 'internet', 'melulu', 'wifi', 'hdp', 'login', 'anj', 'masalah', 'chapter', 'suka', 'keluar', 'mlh', 'repot']","[('error', 'sma'), ('sma', 'iklan'), ('iklan', 'bkn'), ('bkn', 'buku'), ('buku', 'uninstall'), ('uninstall', 'update'), ('update', 'dpt'), ('dpt', 'it'), ('it', 'kata'), ('kata', 'login'), ('login', 'login'), ('login', 'mlh'), ('mlh', 'internet'), ('internet', 'melulu'), ('melulu', 'wifi'), ('wifi', 'hdp'), ('hdp', 'login'), ('login', 'anj'), ('anj', 'masalah'), ('masalah', 'chapter'), ('chapter', 'suka'), ('suka', 'keluar'), ('keluar', 'mlh'), ('mlh', 'repot')]"
"['unsur', 'iklan']","[('unsur', 'iklan')]"
"['gagguan', 'suka', 'hrus', 'masuk', 'tulis', 'bab', 'cerita', 'suka', 'hilang', 'simpan', 'tulis', 'update', 'hilang', 'tulis', 'kecewa']","[('gagguan', 'suka'), ('suka', 'hrus'), ('hrus', 'masuk'), ('masuk', 'tulis'), ('tulis', 'bab'), ('bab', 'cerita'), ('cerita', 'suka'), ('suka', 'hilang'), ('hilang', 'simpan'), ('simpan', 'tulis'), ('tulis', 'update'), ('update', 'hilang'), ('hilang', 'tulis'), ('tulis', 'kecewa')]"
"['sukaa', 'bingitz']","[('sukaa', 'bingitz')]"
"['as', 'in', 'sebenernya', 'bug', 'login', 'login', 'out', 'masuk', 'hapus', 'simpan', 'masuk', 'masuk', 'tulis', 'error', 'sinyal', 'sinyal', 'wifi', 'kenceng', 'baik', 'malem', 'suka', 'baca', 'error', 'batas', 'baca']","[('as', 'in'), ('in', 'sebenernya'), ('sebenernya', 'bug'), ('bug', 'login'), ('login', 'login'), ('login', 'out'), ('out', 'masuk'), ('masuk', 'hapus'), ('hapus', 'simpan'), ('simpan', 'masuk'), ('masuk', 'masuk'), ('masuk', 'tulis'), ('tulis', 'error'), ('error', 'sinyal'), ('sinyal', 'sinyal'), ('sinyal', 'wifi'), ('wifi', 'kenceng'), ('kenceng', 'baik'), ('baik', 'malem'), ('malem', 'suka'), ('suka', 'baca'), ('baca', 'error'), ('error', 'batas'), ('batas', 'baca')]"
"['adain', 'fitur', 'folder', 'cerita', 'islami', 'folder', 'islami', 'cerita', 'anak', 'geng', 'motor', 'folder', 'beda', 'enak']","[('adain', 'fitur'), ('fitur', 'folder'), ('folder', 'cerita'), ('cerita', 'islami'), ('islami', 'folder'), ('folder', 'islami'), ('islami', 'cerita'), ('cerita', 'anak'), ('anak', 'geng'), ('geng', 'motor'), ('motor', 'folder'), ('folder', 'beda'), ('beda', 'enak')]"
"['iklan', 'book', 'offline', 'tdinya']","[('iklan', 'book'), ('book', 'offline'), ('offline', 'tdinya')]"
"['seru', 'mode', 'offline']","[('seru', 'mode'), ('mode', 'offline')]"
"['as', 'in', 'akhir', 'akhir', 'bug', 'update', 'baik', 'baik', 'baik', 'bug', 'susah', 'up', 'cerita', 'cerita', 'draft', 'hilang', 'capek', 'nulis', 'mikirin', 'mikirin', 'gampang', 'baca', 'book', 'baik', 'as', 'in', 'edit', 'bug', 'turunin', 'bintang']","[('as', 'in'), ('in', 'akhir'), ('akhir', 'akhir'), ('akhir', 'bug'), ('bug', 'update'), ('update', 'baik'), ('baik', 'baik'), ('baik', 'baik'), ('baik', 'bug'), ('bug', 'susah'), ('susah', 'up'), ('up', 'cerita'), ('cerita', 'cerita'), ('cerita', 'draft'), ('draft', 'hilang'), ('hilang', 'capek'), ('capek', 'nulis'), ('nulis', 'mikirin'), ('mikirin', 'mikirin'), ('mikirin', 'gampang'), ('gampang', 'baca'), ('baca', 'book'), ('book', 'baik'), ('baik', 'as'), ('as', 'in'), ('in', 'edit'), ('edit', 'bug'), ('bug', 'turunin'), ('turunin', 'bintang')]"
"['syaa', 'masuk', 'lama', 'error', 'baik', 'macam', 'masuk', 'akun', 'bisaa']","[('syaa', 'masuk'), ('masuk', 'lama'), ('lama', 'error'), ('error', 'baik'), ('baik', 'macam'), ('macam', 'masuk'), ('masuk', 'akun'), ('akun', 'bisaa')]"
"['login', 'akun', 'fb']","[('login', 'akun'), ('akun', 'fb')]"
[],[]
"['bintang', 'error', 'greget']","[('bintang', 'error'), ('error', 'greget')]"
"['cerita', 'suka', 'ngilang', 'simpan', 'baca', 'cerita', 'tulis', 'story', 'not', 'found']","[('cerita', 'suka'), ('suka', 'ngilang'), ('ngilang', 'simpan'), ('simpan', 'baca'), ('baca', 'cerita'), ('cerita', 'tulis'), ('tulis', 'story'), ('story', 'not'), ('not', 'found')]"
"['susah', 'login', 'stres', 'login']","[('susah', 'login'), ('login', 'stres'), ('stres', 'login')]"
"['versi', 'simpan', 'book', 'offline', 'nyaman', 'versi', 'lama', 'iklan', 'gila', 'hapus', 'akun', 'author', 'favorit', 'tumbang']","[('versi', 'simpan'), ('simpan', 'book'), ('book', 'offline'), ('offline', 'nyaman'), ('nyaman', 'versi'), ('versi', 'lama'), ('lama', 'iklan'), ('iklan', 'gila'), ('gila', 'hapus'), ('hapus', 'akun'), ('akun', 'author'), ('author', 'favorit'), ('favorit', 'tumbang')]"
['iklan'],[]
"['seru', 'seru', 'bang', 'ett', 'obat', 'titik']","[('seru', 'seru'), ('seru', 'bang'), ('bang', 'ett'), ('ett', 'obat'), ('obat', 'titik')]"
"['fun', 'romantic']","[('fun', 'romantic')]"
"['bug', 'eror', 'bab', 'buku', 'baca', 'arah', 'bab', 'diarahin', 'halaman', 'utama', 'bab', 'profil', 'tulis', 'dibalikin', 'halaman', 'utama', 'iklan', 'baca', 'bab', 'masuk', 'chrome', 'iklan', 'baik', 'iklan', 'bug']","[('bug', 'eror'), ('eror', 'bab'), ('bab', 'buku'), ('buku', 'baca'), ('baca', 'arah'), ('arah', 'bab'), ('bab', 'diarahin'), ('diarahin', 'halaman'), ('halaman', 'utama'), ('utama', 'bab'), ('bab', 'profil'), ('profil', 'tulis'), ('tulis', 'dibalikin'), ('dibalikin', 'halaman'), ('halaman', 'utama'), ('utama', 'iklan'), ('iklan', 'baca'), ('baca', 'bab'), ('bab', 'masuk'), ('masuk', 'chrome'), ('chrome', 'iklan'), ('iklan', 'baik'), ('baik', 'iklan'), ('iklan', 'bug')]"
"['udha', 'nntn', 'iklan', 'dp', 'koin']","[('udha', 'nntn'), ('nntn', 'iklan'), ('iklan', 'dp'), ('dp', 'koin')]"
"['daftar', 'masuk', 'akunnku', 'akun', 'sandi', 'daftar', 'google', 'akunnku', 'masuk']","[('daftar', 'masuk'), ('masuk', 'akunnku'), ('akunnku', 'akun'), ('akun', 'sandi'), ('sandi', 'daftar'), ('daftar', 'google'), ('google', 'akunnku'), ('akunnku', 'masuk')]"
"['muak', 'bug', 'cerita', 'draft', 'hilang', 'simpen', 'uninstall', 'install', 'muak']","[('muak', 'bug'), ('bug', 'cerita'), ('cerita', 'draft'), ('draft', 'hilang'), ('hilang', 'simpen'), ('simpen', 'uninstall'), ('uninstall', 'install'), ('install', 'muak')]"
"['jelek', 'waatpad', 'kecewa']","[('jelek', 'waatpad'), ('waatpad', 'kecewa')]"
"['masuk', 'daftar', 'akun']","[('masuk', 'daftar'), ('daftar', 'akun')]"
"['suka', 'versi', 'lama', 'iklan', 'baca', 'offline', 'tampil', 'home', 'beranda', 'cari', 'buku', 'serba', 'susah']","[('suka', 'versi'), ('versi', 'lama'), ('lama', 'iklan'), ('iklan', 'baca'), ('baca', 'offline'), ('offline', 'tampil'), ('tampil', 'home'), ('home', 'beranda'), ('beranda', 'cari'), ('cari', 'buku'), ('buku', 'serba'), ('serba', 'susah')]"
[],[]
"['seru', 'baca', 'cerita', 'suka', 'error', 'bug', 'masuk', 'akun', 'hapus', 'simpan', 'masuk', 'akun']","[('seru', 'baca'), ('baca', 'cerita'), ('cerita', 'suka'), ('suka', 'error'), ('error', 'bug'), ('bug', 'masuk'), ('masuk', 'akun'), ('akun', 'hapus'), ('hapus', 'simpan'), ('simpan', 'masuk'), ('masuk', 'akun')]"
"['wattppad', 'baca', 'tenang', 'lihat', 'notifikasi', 'kakak', 'developer', 'baik', 'cari', 'cerita', 'bert', 'ulis', 'whatppad', 'wifi', 'baik']","[('wattppad', 'baca'), ('baca', 'tenang'), ('tenang', 'lihat'), ('lihat', 'notifikasi'), ('notifikasi', 'kakak'), ('kakak', 'developer'), ('developer', 'baik'), ('baik', 'cari'), ('cari', 'cerita'), ('cerita', 'bert'), ('bert', 'ulis'), ('ulis', 'whatppad'), ('whatppad', 'wifi'), ('wifi', 'baik')]"
"['buruk', 'buruk', 'buku', 'akun', 'hilang', 'baca', 'hilang']","[('buruk', 'buruk'), ('buruk', 'buku'), ('buku', 'akun'), ('akun', 'hilang'), ('hilang', 'baca'), ('baca', 'hilang')]"
"['anji', 'irr', 'kesel', 'cerita', 'tulis', 'susah', 'payah', 'hapus', 'anjjiir', 'coy', 'tulis', 'rasa', 'harga', 'anjir', 'cerita', 'tulis', 'unsur', 'pe', 'lang', 'garan', 'or', 'something', 'like', 'that', 'warning', 'via', 'email', 'hapus', 'nulis', 'cerita', 'gampang', 'blm', 'sbg', 'tulis', 'mikirin', 'asa', 'baca', 'cerita', 'ehh', 'hilang', 'cerita', 'fucek']","[('anji', 'irr'), ('irr', 'kesel'), ('kesel', 'cerita'), ('cerita', 'tulis'), ('tulis', 'susah'), ('susah', 'payah'), ('payah', 'hapus'), ('hapus', 'anjjiir'), ('anjjiir', 'coy'), ('coy', 'tulis'), ('tulis', 'rasa'), ('rasa', 'harga'), ('harga', 'anjir'), ('anjir', 'cerita'), ('cerita', 'tulis'), ('tulis', 'unsur'), ('unsur', 'pe'), ('pe', 'lang'), ('lang', 'garan'), ('garan', 'or'), ('or', 'something'), ('something', 'like'), ('like', 'that'), ('that', 'warning'), ('warning', 'via'), ('via', 'email'), ('email', 'hapus'), ('hapus', 'nulis'), ('nulis', 'cerita'), ('cerita', 'gampang'), ('gampang', 'blm'), ('blm', 'sbg'), ('sbg', 'tulis'), ('tulis', 'mikirin'), ('mikirin', 'asa'), ('asa', 'baca'), ('baca', 'cerita'), ('cerita', 'ehh'), ('ehh', 'hilang'), ('hilang', 'cerita'), ('cerita', 'fucek')]"
"['overall', 'erorr', 'bug', 'semangat', 'developer']","[('overall', 'erorr'), ('erorr', 'bug'), ('bug', 'semangat'), ('semangat', 'developer')]"
"['karakter', 'perempuan', 'skalinya', 'laki', 'belok', 'btw', 'cinta', 'pria', 'jijik', 'lubang', 'bool']","[('karakter', 'perempuan'), ('perempuan', 'skalinya'), ('skalinya', 'laki'), ('laki', 'belok'), ('belok', 'btw'), ('btw', 'cinta'), ('cinta', 'pria'), ('pria', 'jijik'), ('jijik', 'lubang'), ('lubang', 'bool')]"
"['bug', 'login', 'draf', 'double', 'draf', 'hilang']","[('bug', 'login'), ('login', 'draf'), ('draf', 'double'), ('double', 'draf'), ('draf', 'hilang')]"
"['karir', 'tulis', 'baca']","[('karir', 'tulis'), ('tulis', 'baca')]"
"['sukaa', 'cerita']","[('sukaa', 'cerita')]"
"['suka', 'bug', 'minus']","[('suka', 'bug'), ('bug', 'minus')]"
"['sistem', 'kontrak', 'ribet', 'susah', 'platform', 'iklan', 'bejibun']","[('sistem', 'kontrak'), ('kontrak', 'ribet'), ('ribet', 'susah'), ('susah', 'platform'), ('platform', 'iklan'), ('iklan', 'bejibun')]"
"['update', 'nyaman', 'scroll', 'chapter', 'iklan', 'loading', 'wi', 'fi']","[('update', 'nyaman'), ('nyaman', 'scroll'), ('scroll', 'chapter'), ('chapter', 'iklan'), ('iklan', 'loading'), ('loading', 'wi'), ('wi', 'fi')]"
"['login', 'anjg']","[('login', 'anjg')]"
"['adain', 'ai', 'cari', 'cerita', 'susah', 'ari']","[('adain', 'ai'), ('ai', 'cari'), ('cari', 'cerita'), ('cerita', 'susah'), ('susah', 'ari')]"
[],[]
"['gajelas', 'wifi', 'daftar', 'pustaka', 'offline', 'baca', 'cerita', 'novel', 'offline', 'wifi', 'update', 'error']","[('gajelas', 'wifi'), ('wifi', 'daftar'), ('daftar', 'pustaka'), ('pustaka', 'offline'), ('offline', 'baca'), ('baca', 'cerita'), ('cerita', 'novel'), ('novel', 'offline'), ('offline', 'wifi'), ('wifi', 'update'), ('update', 'error')]"
"['woi', 'heh', 'mu', 'masuk', 'baca', 'jaring', 'internet', 'buapaknya', 'jaring', 'kendali', 'monyet', 'suda', 'aden', 'koneksi', 'nyet', 'dengerin', 'suara', 'bangkrut', 'piye', 'adenn', 'baca', 'tak', 'akun', 'lucu', 'begitong', 'dengerin', 'suara']","[('woi', 'heh'), ('heh', 'mu'), ('mu', 'masuk'), ('masuk', 'baca'), ('baca', 'jaring'), ('jaring', 'internet'), ('internet', 'buapaknya'), ('buapaknya', 'jaring'), ('jaring', 'kendali'), ('kendali', 'monyet'), ('monyet', 'suda'), ('suda', 'aden'), ('aden', 'koneksi'), ('koneksi', 'nyet'), ('nyet', 'dengerin'), ('dengerin', 'suara'), ('suara', 'bangkrut'), ('bangkrut', 'piye'), ('piye', 'adenn'), ('adenn', 'baca'), ('baca', 'tak'), ('tak', 'akun'), ('akun', 'lucu'), ('lucu', 'begitong'), ('begitong', 'dengerin'), ('dengerin', 'suara')]"
"['suka', 'kesel', 'error', 'login', 'aneh']","[('suka', 'kesel'), ('kesel', 'error'), ('error', 'login'), ('login', 'aneh')]"
[],[]
"['komen', 'follow', 'verifikasi', 'email']","[('komen', 'follow'), ('follow', 'verifikasi'), ('verifikasi', 'email')]"
"['iklan', 'pinjol', 'suka', 'jaring', 'internet', 'benarin', 'baca', 'kecewa']","[('iklan', 'pinjol'), ('pinjol', 'suka'), ('suka', 'jaring'), ('jaring', 'internet'), ('internet', 'benarin'), ('benarin', 'baca'), ('baca', 'kecewa')]"
"['publik', 'as', 'ikan', 'karya', 'novel', 'slalu', 'ajh', 'hambat', 'masalah']","[('publik', 'as'), ('as', 'ikan'), ('ikan', 'karya'), ('karya', 'novel'), ('novel', 'slalu'), ('slalu', 'ajh'), ('ajh', 'hambat'), ('hambat', 'masalah')]"
"['baca', 'offline', 'max', 'novel']","[('baca', 'offline'), ('offline', 'max'), ('max', 'novel')]"
['iklan'],[]
"['hey', 'really', 'enjoy', 'using', 'for', 'reading', 'or', 'writing', 'but', 'your', 'bugs', 'waktu', 'nulis', 'format', 'tulis', 'italic', 'bold', 'males', 'capek', 'suka', 'kesimpen', 'riwayat', 'thanks', 'you', 'did', 'great', 'job', 'atas']","[('hey', 'really'), ('really', 'enjoy'), ('enjoy', 'using'), ('using', 'for'), ('for', 'reading'), ('reading', 'or'), ('or', 'writing'), ('writing', 'but'), ('but', 'your'), ('your', 'bugs'), ('bugs', 'waktu'), ('waktu', 'nulis'), ('nulis', 'format'), ('format', 'tulis'), ('tulis', 'italic'), ('italic', 'bold'), ('bold', 'males'), ('males', 'capek'), ('capek', 'suka'), ('suka', 'kesimpen'), ('kesimpen', 'riwayat'), ('riwayat', 'thanks'), ('thanks', 'you'), ('you', 'did'), ('did', 'great'), ('great', 'job'), ('job', 'atas')]"
"['akhir', 'tagar', 'akun']","[('akhir', 'tagar'), ('tagar', 'akun')]"
[],[]
"['cerita', 'car', 'ian', 'cerita', 'algor', 'it', 'many', 'kata', 'kunci', 'baik']","[('cerita', 'car'), ('car', 'ian'), ('ian', 'cerita'), ('cerita', 'algor'), ('algor', 'it'), ('it', 'many'), ('many', 'kata'), ('kata', 'kunci'), ('kunci', 'baik')]"
"['akuu', 'suka']","[('akuu', 'suka')]"
"['maka', 'waktu', 'fine', 'fine', 'jelajah', 'nyaman', 'chapter', 'mean', 'baca', 'chapter', 'chapter', 'internet', 'normal', 'maybe', 'iklan', 'mnt', 'msh', 'nyesel', 'update']","[('maka', 'waktu'), ('waktu', 'fine'), ('fine', 'fine'), ('fine', 'jelajah'), ('jelajah', 'nyaman'), ('nyaman', 'chapter'), ('chapter', 'mean'), ('mean', 'baca'), ('baca', 'chapter'), ('chapter', 'chapter'), ('chapter', 'internet'), ('internet', 'normal'), ('normal', 'maybe'), ('maybe', 'iklan'), ('iklan', 'mnt'), ('mnt', 'msh'), ('msh', 'nyesel'), ('nyesel', 'update')]"
"['apliaksi', 'busuk', 'iklan', 'judi']","[('apliaksi', 'busuk'), ('busuk', 'iklan'), ('iklan', 'judi')]"
['masuk'],[]
"['hate', 'this', 'why', 'do', 'you', 'need', 'to', 'delete', 'all', 'the', 'translations', 'of', 'novel', 'prefer', 'this', 'old', 'the', 'current', 'one', 'is', 'very', 'very', 'bad']","[('hate', 'this'), ('this', 'why'), ('why', 'do'), ('do', 'you'), ('you', 'need'), ('need', 'to'), ('to', 'delete'), ('delete', 'all'), ('all', 'the'), ('the', 'translations'), ('translations', 'of'), ('of', 'novel'), ('novel', 'prefer'), ('prefer', 'this'), ('this', 'old'), ('old', 'the'), ('the', 'current'), ('current', 'one'), ('one', 'is'), ('is', 'very'), ('very', 'very'), ('very', 'bad')]"
"['gagal', 'trus', 'login']","[('gagal', 'trus'), ('trus', 'login')]"
"['macam', 'error', 'pakek', 'dadi', 'lama', 'ngaco', 'males']","[('macam', 'error'), ('error', 'pakek'), ('pakek', 'dadi'), ('dadi', 'lama'), ('lama', 'ngaco'), ('ngaco', 'males')]"
"['bug', 'anjing']","[('bug', 'anjing')]"
"['hilangin', 'iklan']","[('hilangin', 'iklan')]"
"['gabisa', 'updet', 'ofline', 'an', 'teman', 'papa', 'cerita', 'updet', 'halaman', 'monga', 'cepet']","[('gabisa', 'updet'), ('updet', 'ofline'), ('ofline', 'an'), ('an', 'teman'), ('teman', 'papa'), ('papa', 'cerita'), ('cerita', 'updet'), ('updet', 'halaman'), ('halaman', 'monga'), ('monga', 'cepet')]"
"['masuk', 'error', 'wifi', 'rumah', 'baik']","[('masuk', 'error'), ('error', 'wifi'), ('wifi', 'rumah'), ('rumah', 'baik')]"
['error'],[]
"['iklan', 'premium', 'duluu', 'simpel', 'dk', 'ribett']","[('iklan', 'premium'), ('premium', 'duluu'), ('duluu', 'simpel'), ('simpel', 'dk'), ('dk', 'ribett')]"
"['bug', 'logout', 'login', 'masuk', 'bug', 'internet', 'hapus', 'simpan', 'cerita', 'publikasi', 'gabisa', 'bug', 'kecewa']","[('bug', 'logout'), ('logout', 'login'), ('login', 'masuk'), ('masuk', 'bug'), ('bug', 'internet'), ('internet', 'hapus'), ('hapus', 'simpan'), ('simpan', 'cerita'), ('cerita', 'publikasi'), ('publikasi', 'gabisa'), ('gabisa', 'bug'), ('bug', 'kecewa')]"
"['suka', 'tulis', 'jaring', 'wifi']","[('suka', 'tulis'), ('tulis', 'jaring'), ('jaring', 'wifi')]"
"['cerita', 'nu', 'terbit', 'masuk', 'jaring']","[('cerita', 'nu'), ('nu', 'terbit'), ('terbit', 'masuk'), ('masuk', 'jaring')]"
"['as', 'in', 'keluar', 'sendri']","[('as', 'in'), ('in', 'keluar'), ('keluar', 'sendri')]"
"['edit', 'ulas', 'baca', 'novel', 'novel', 'beranda', 'negara', 'font', 'baca', 'baca', 'novel', 'online', 'iklan', 'bab', 'minimal', 'bab', 'iklan', 'nulis', 'novel', 'publish', 'baik', 'cari', 'novel']","[('edit', 'ulas'), ('ulas', 'baca'), ('baca', 'novel'), ('novel', 'novel'), ('novel', 'beranda'), ('beranda', 'negara'), ('negara', 'font'), ('font', 'baca'), ('baca', 'baca'), ('baca', 'novel'), ('novel', 'online'), ('online', 'iklan'), ('iklan', 'bab'), ('bab', 'minimal'), ('minimal', 'bab'), ('bab', 'iklan'), ('iklan', 'nulis'), ('nulis', 'novel'), ('novel', 'publish'), ('publish', 'baik'), ('baik', 'cari'), ('cari', 'novel')]"
"['sorry', 'to', 'say', 'minus', 'update', 'ngerubah', 'keluar', 'akun', 'login', 'masuk', 'alasanya', 'internet', 'wifi', 'nyala', 'data', 'nyala', 'kuota', 'minimal', 'bintang', 'hastagnya', 'error']","[('sorry', 'to'), ('to', 'say'), ('say', 'minus'), ('minus', 'update'), ('update', 'ngerubah'), ('ngerubah', 'keluar'), ('keluar', 'akun'), ('akun', 'login'), ('login', 'masuk'), ('masuk', 'alasanya'), ('alasanya', 'internet'), ('internet', 'wifi'), ('wifi', 'nyala'), ('nyala', 'data'), ('data', 'nyala'), ('nyala', 'kuota'), ('kuota', 'minimal'), ('minimal', 'bintang'), ('bintang', 'hastagnya'), ('hastagnya', 'error')]"
