content_filtered,3-gram
"['offline', 'ambil', 'premium', 'cerita', 'bayar', 'premium', 'ujung', 'cerita', 'jual', 'tulis', 'dijadiin', 'bahan', 'jual', 'njir', 'lama', 'enak', 'baca', 'novel', 'baca', 'online', 'iklan', 'bangat', 'halaman', 'iklan']","[('offline', 'ambil', 'premium'), ('ambil', 'premium', 'cerita'), ('premium', 'cerita', 'bayar'), ('cerita', 'bayar', 'premium'), ('bayar', 'premium', 'ujung'), ('premium', 'ujung', 'cerita'), ('ujung', 'cerita', 'jual'), ('cerita', 'jual', 'tulis'), ('jual', 'tulis', 'dijadiin'), ('tulis', 'dijadiin', 'bahan'), ('dijadiin', 'bahan', 'jual'), ('bahan', 'jual', 'njir'), ('jual', 'njir', 'lama'), ('njir', 'lama', 'enak'), ('lama', 'enak', 'baca'), ('enak', 'baca', 'novel'), ('baca', 'novel', 'baca'), ('novel', 'baca', 'online'), ('baca', 'online', 'iklan'), ('online', 'iklan', 'bangat'), ('iklan', 'bangat', 'halaman'), ('bangat', 'halaman', 'iklan')]"
"['bug', 'jaring', 'baik']","[('bug', 'jaring', 'baik')]"
['approve'],[]
"['daftar', 'masalah', 'daftar', 'anjay']","[('daftar', 'masalah', 'daftar'), ('masalah', 'daftar', 'anjay')]"
"['bug', 'masak', 'daftar', 'daftar']","[('bug', 'masak', 'daftar'), ('masak', 'daftar', 'daftar')]"
"['sii', 'masuk', 'nyaa']","[('sii', 'masuk', 'nyaa')]"
"['as', 'in', 'orng', 'suka', 'baca', 'tulis', 'sngt', 'suka', 'as', 'in', 'majin', 'as', 'suka', 'fiksi']","[('as', 'in', 'orng'), ('in', 'orng', 'suka'), ('orng', 'suka', 'baca'), ('suka', 'baca', 'tulis'), ('baca', 'tulis', 'sngt'), ('tulis', 'sngt', 'suka'), ('sngt', 'suka', 'as'), ('suka', 'as', 'in'), ('as', 'in', 'majin'), ('in', 'majin', 'as'), ('majin', 'as', 'suka'), ('as', 'suka', 'fiksi')]"
"['fitur', 'baca', 'offline', 'bagain', 'nulisnya', 'lengkap', 'baca', 'tulis', 'pasang', 'poto', 'profil', 'masuk', 'poto', 'gambar', 'cerita', 'bab', 'fitur', 'crop', 'yes', 'uai', 'ukur', 'tulis', 'gem', 'bang', 'cerita']","[('fitur', 'baca', 'offline'), ('baca', 'offline', 'bagain'), ('offline', 'bagain', 'nulisnya'), ('bagain', 'nulisnya', 'lengkap'), ('nulisnya', 'lengkap', 'baca'), ('lengkap', 'baca', 'tulis'), ('baca', 'tulis', 'pasang'), ('tulis', 'pasang', 'poto'), ('pasang', 'poto', 'profil'), ('poto', 'profil', 'masuk'), ('profil', 'masuk', 'poto'), ('masuk', 'poto', 'gambar'), ('poto', 'gambar', 'cerita'), ('gambar', 'cerita', 'bab'), ('cerita', 'bab', 'fitur'), ('bab', 'fitur', 'crop'), ('fitur', 'crop', 'yes'), ('crop', 'yes', 'uai'), ('yes', 'uai', 'ukur'), ('uai', 'ukur', 'tulis'), ('ukur', 'tulis', 'gem'), ('tulis', 'gem', 'bang'), ('gem', 'bang', 'cerita')]"
"['masalah', 'proses', 'revisi', 'cerita', 'simpan', 'revisi', 'tulis', 'edit', 'bab', 'asal', 'perangkat', 'an', 'edit', 'perangkat', 'silah', 'revisi', 'simpan', 'es', 'alkan', 'nulis', 'perangkat', 'pulih', 'revisi', 'umum', 'frustasi', 'rusak']","[('masalah', 'proses', 'revisi'), ('proses', 'revisi', 'cerita'), ('revisi', 'cerita', 'simpan'), ('cerita', 'simpan', 'revisi'), ('simpan', 'revisi', 'tulis'), ('revisi', 'tulis', 'edit'), ('tulis', 'edit', 'bab'), ('edit', 'bab', 'asal'), ('bab', 'asal', 'perangkat'), ('asal', 'perangkat', 'an'), ('perangkat', 'an', 'edit'), ('an', 'edit', 'perangkat'), ('edit', 'perangkat', 'silah'), ('perangkat', 'silah', 'revisi'), ('silah', 'revisi', 'simpan'), ('revisi', 'simpan', 'es'), ('simpan', 'es', 'alkan'), ('es', 'alkan', 'nulis'), ('alkan', 'nulis', 'perangkat'), ('nulis', 'perangkat', 'pulih'), ('perangkat', 'pulih', 'revisi'), ('pulih', 'revisi', 'umum'), ('revisi', 'umum', 'frustasi'), ('umum', 'frustasi', 'rusak')]"
"['kirain', 'update', 'bug', 'baca', 'up', 'cerita', 'keluar', 'baik', 'baik']","[('kirain', 'update', 'bug'), ('update', 'bug', 'baca'), ('bug', 'baca', 'up'), ('baca', 'up', 'cerita'), ('up', 'cerita', 'keluar'), ('cerita', 'keluar', 'baik'), ('keluar', 'baik', 'baik')]"
['suka'],[]
"['gtw', 'akhir', 'suka', 'lag', 'keluar', 'akun', 'cpt', 'baik']","[('gtw', 'akhir', 'suka'), ('akhir', 'suka', 'lag'), ('suka', 'lag', 'keluar'), ('lag', 'keluar', 'akun'), ('keluar', 'akun', 'cpt'), ('akun', 'cpt', 'baik')]"
['suka'],[]
"['tim', 'protes', 'letak', 'yaitu', 'buah', 'cerita', 'cerita', 'simpan', 'cerita', 'hilang', 'tim', 'baik', 'buah', 'bug', 'du', 'kung', 'dukung', 'karya', 'tulis']","[('tim', 'protes', 'letak'), ('protes', 'letak', 'yaitu'), ('letak', 'yaitu', 'buah'), ('yaitu', 'buah', 'cerita'), ('buah', 'cerita', 'cerita'), ('cerita', 'cerita', 'simpan'), ('cerita', 'simpan', 'cerita'), ('simpan', 'cerita', 'hilang'), ('cerita', 'hilang', 'tim'), ('hilang', 'tim', 'baik'), ('tim', 'baik', 'buah'), ('baik', 'buah', 'bug'), ('buah', 'bug', 'du'), ('bug', 'du', 'kung'), ('du', 'kung', 'dukung'), ('kung', 'dukung', 'karya'), ('dukung', 'karya', 'tulis')]"
"['cerita', 'offline', 'bjir', 'asa']","[('cerita', 'offline', 'bjir'), ('offline', 'bjir', 'asa')]"
"['bug', 'draft', 'hilang', 'untung', 'web', 'nyoba', 'hapus', 'simpan', 'samsek', 'keluar']","[('bug', 'draft', 'hilang'), ('draft', 'hilang', 'untung'), ('hilang', 'untung', 'web'), ('untung', 'web', 'nyoba'), ('web', 'nyoba', 'hapus'), ('nyoba', 'hapus', 'simpan'), ('hapus', 'simpan', 'samsek'), ('simpan', 'samsek', 'keluar')]"
[],[]
"['daftar', 'online', 'batas', 'daftar', 'online', 'bintang', 'lima', 'sorot']","[('daftar', 'online', 'batas'), ('online', 'batas', 'daftar'), ('batas', 'daftar', 'online'), ('daftar', 'online', 'bintang'), ('online', 'bintang', 'lima'), ('bintang', 'lima', 'sorot')]"
"['baik', 'bug', 'salin', 'paragraf', 'lag', 'males']","[('baik', 'bug', 'salin'), ('bug', 'salin', 'paragraf'), ('salin', 'paragraf', 'lag'), ('paragraf', 'lag', 'males')]"
"['gabisa', 'simpan']",[]
"['baca', 'boring', 'buku', 'simpan', 'hilang', 're', 'komen', 'dasi', 'novel', 'genre', 'novel', 'lengkap']","[('baca', 'boring', 'buku'), ('boring', 'buku', 'simpan'), ('buku', 'simpan', 'hilang'), ('simpan', 'hilang', 're'), ('hilang', 're', 'komen'), ('re', 'komen', 'dasi'), ('komen', 'dasi', 'novel'), ('dasi', 'novel', 'genre'), ('novel', 'genre', 'novel'), ('genre', 'novel', 'lengkap')]"
"['perhati', 'kuota', 'baca', 'baca', 'hemat', 'nonton', 'tt', 'baca', 'cerita', 'masalah', 'kouta']","[('perhati', 'kuota', 'baca'), ('kuota', 'baca', 'baca'), ('baca', 'baca', 'hemat'), ('baca', 'hemat', 'nonton'), ('hemat', 'nonton', 'tt'), ('nonton', 'tt', 'baca'), ('tt', 'baca', 'cerita'), ('baca', 'cerita', 'masalah'), ('cerita', 'masalah', 'kouta')]"
"['suka', 'gagal', 'login', 'in', 'informasi', 'on', 'toll']","[('suka', 'gagal', 'login'), ('gagal', 'login', 'in'), ('login', 'in', 'informasi'), ('in', 'informasi', 'on'), ('informasi', 'on', 'toll')]"
"['gabisa', 'login']",[]
[],[]
"['ngetik', 'simpan', 'draft', 'hilang']","[('ngetik', 'simpan', 'draft'), ('simpan', 'draft', 'hilang')]"
"['seru', 'bug', 'keluar', 'login', 'update', 'hapus', 'chace']","[('seru', 'bug', 'keluar'), ('bug', 'keluar', 'login'), ('keluar', 'login', 'update'), ('login', 'update', 'hapus'), ('update', 'hapus', 'chace')]"
"['chu', 'pao', 'la', 'ma', 'pi', 'ba', 'gu', 'shi']","[('chu', 'pao', 'la'), ('pao', 'la', 'ma'), ('la', 'ma', 'pi'), ('ma', 'pi', 'ba'), ('pi', 'ba', 'gu'), ('ba', 'gu', 'shi')]"
"['tulis', 'cerita', 'sinyal', 'simpan', 'hapus']","[('tulis', 'cerita', 'sinyal'), ('cerita', 'sinyal', 'simpan'), ('sinyal', 'simpan', 'hapus')]"
"['baca', 'cerita', 'save', 'cerita', 'bakal', 'baca', 'offline', 'cerita', 'save', 'bab', 'nyalain', 'wifi', 'paket', 'data']","[('baca', 'cerita', 'save'), ('cerita', 'save', 'cerita'), ('save', 'cerita', 'bakal'), ('cerita', 'bakal', 'baca'), ('bakal', 'baca', 'offline'), ('baca', 'offline', 'cerita'), ('offline', 'cerita', 'save'), ('cerita', 'save', 'bab'), ('save', 'bab', 'nyalain'), ('bab', 'nyalain', 'wifi'), ('nyalain', 'wifi', 'paket'), ('wifi', 'paket', 'data')]"
"['very', 'good', 'application', 'could', 'you', 'create', 'an', 'official', 'website', 'or', 'allow', 'the', 'website', 'use', 'to', 'change', 'the', 'background', 'to', 'black', 'not', 'very', 'comfortable', 'with', 'white', 'background', 'because', 'it', 'hurts', 'my', 'eyes', 'and', 'also', 'not', 'very', 'comfortable', 'reading', 'english', 'stories', 'without', 'translations', 'it', 'not', 'very', 'pleasant', 'because', 'always', 'feel', 'like', 'misunderstanding', 'every', 'word', 'when', 'reading', 'so', 'just', 'need', 'translations', 'or', 'can', 'you', 'update', 'can', 'translations']","[('very', 'good', 'application'), ('good', 'application', 'could'), ('application', 'could', 'you'), ('could', 'you', 'create'), ('you', 'create', 'an'), ('create', 'an', 'official'), ('an', 'official', 'website'), ('official', 'website', 'or'), ('website', 'or', 'allow'), ('or', 'allow', 'the'), ('allow', 'the', 'website'), ('the', 'website', 'use'), ('website', 'use', 'to'), ('use', 'to', 'change'), ('to', 'change', 'the'), ('change', 'the', 'background'), ('the', 'background', 'to'), ('background', 'to', 'black'), ('to', 'black', 'not'), ('black', 'not', 'very'), ('not', 'very', 'comfortable'), ('very', 'comfortable', 'with'), ('comfortable', 'with', 'white'), ('with', 'white', 'background'), ('white', 'background', 'because'), ('background', 'because', 'it'), ('because', 'it', 'hurts'), ('it', 'hurts', 'my'), ('hurts', 'my', 'eyes'), ('my', 'eyes', 'and'), ('eyes', 'and', 'also'), ('and', 'also', 'not'), ('also', 'not', 'very'), ('not', 'very', 'comfortable'), ('very', 'comfortable', 'reading'), ('comfortable', 'reading', 'english'), ('reading', 'english', 'stories'), ('english', 'stories', 'without'), ('stories', 'without', 'translations'), ('without', 'translations', 'it'), ('translations', 'it', 'not'), ('it', 'not', 'very'), ('not', 'very', 'pleasant'), ('very', 'pleasant', 'because'), ('pleasant', 'because', 'always'), ('because', 'always', 'feel'), ('always', 'feel', 'like'), ('feel', 'like', 'misunderstanding'), ('like', 'misunderstanding', 'every'), ('misunderstanding', 'every', 'word'), ('every', 'word', 'when'), ('word', 'when', 'reading'), ('when', 'reading', 'so'), ('reading', 'so', 'just'), ('so', 'just', 'need'), ('just', 'need', 'translations'), ('need', 'translations', 'or'), ('translations', 'or', 'can'), ('or', 'can', 'you'), ('can', 'you', 'update'), ('you', 'update', 'can'), ('update', 'can', 'translations')]"
"['simpan', 'meng', 'hantu', 'iku', 'gr', 'gr', 'au', 'anak', 'motor', 'yee']","[('simpan', 'meng', 'hantu'), ('meng', 'hantu', 'iku'), ('hantu', 'iku', 'gr'), ('iku', 'gr', 'gr'), ('gr', 'gr', 'au'), ('gr', 'au', 'anak'), ('au', 'anak', 'motor'), ('anak', 'motor', 'yee')]"
"['suka', 'bug']",[]
"['dev', 'jd', 'susah', 'draft', 'cerita', 'restard', 'login', 'masuk', 'tolongin', 'prnh', 'bnyk', 'kendala', 'bkn', 'pusing']","[('dev', 'jd', 'susah'), ('jd', 'susah', 'draft'), ('susah', 'draft', 'cerita'), ('draft', 'cerita', 'restard'), ('cerita', 'restard', 'login'), ('restard', 'login', 'masuk'), ('login', 'masuk', 'tolongin'), ('masuk', 'tolongin', 'prnh'), ('tolongin', 'prnh', 'bnyk'), ('prnh', 'bnyk', 'kendala'), ('bnyk', 'kendala', 'bkn'), ('kendala', 'bkn', 'pusing')]"
['apj'],[]
"['fitur', 'eliminasi', 'nama', 'pokok', 'fitur', 'milih', 'genre', 'genre', 'muak', 'trans', 'migra', 'pin', 'dahan', 'jiwa', 'genre', 'nyempil', 'cari', 'atas', 'cerita', 'timbun', 'iklan', 'frustasi', 'minimal', 'iklan', 'arggh', 'gulir', 'iklan']","[('fitur', 'eliminasi', 'nama'), ('eliminasi', 'nama', 'pokok'), ('nama', 'pokok', 'fitur'), ('pokok', 'fitur', 'milih'), ('fitur', 'milih', 'genre'), ('milih', 'genre', 'genre'), ('genre', 'genre', 'muak'), ('genre', 'muak', 'trans'), ('muak', 'trans', 'migra'), ('trans', 'migra', 'pin'), ('migra', 'pin', 'dahan'), ('pin', 'dahan', 'jiwa'), ('dahan', 'jiwa', 'genre'), ('jiwa', 'genre', 'nyempil'), ('genre', 'nyempil', 'cari'), ('nyempil', 'cari', 'atas'), ('cari', 'atas', 'cerita'), ('atas', 'cerita', 'timbun'), ('cerita', 'timbun', 'iklan'), ('timbun', 'iklan', 'frustasi'), ('iklan', 'frustasi', 'minimal'), ('frustasi', 'minimal', 'iklan'), ('minimal', 'iklan', 'arggh'), ('iklan', 'arggh', 'gulir'), ('arggh', 'gulir', 'iklan')]"
"['seru', 'poko']",[]
"['baik', 'bug', 'rada', 'sebel', 'yaitu', 'suka', 'login', 'login', 'komentar', 'notif', 'suka', 'ngilang', 'admin', 'baik']","[('baik', 'bug', 'rada'), ('bug', 'rada', 'sebel'), ('rada', 'sebel', 'yaitu'), ('sebel', 'yaitu', 'suka'), ('yaitu', 'suka', 'login'), ('suka', 'login', 'login'), ('login', 'login', 'komentar'), ('login', 'komentar', 'notif'), ('komentar', 'notif', 'suka'), ('notif', 'suka', 'ngilang'), ('suka', 'ngilang', 'admin'), ('ngilang', 'admin', 'baik')]"
"['buku', 'hilang', 'ngeselin']","[('buku', 'hilang', 'ngeselin')]"
"['bintang', 'login', 'error', 'masuk']","[('bintang', 'login', 'error'), ('login', 'error', 'masuk')]"
"['seringg', 'error', 'ah', 'ngeselin']","[('seringg', 'error', 'ah'), ('error', 'ah', 'ngeselin')]"
"['daftar', 'nyoba']",[]
"['gmna', 'sinyal', 'wifi', 'data', 'cache', 'baca', 'periksa', 'jaring', 'jaring', 'masalah', 'masalah', 'server', 'gmna']","[('gmna', 'sinyal', 'wifi'), ('sinyal', 'wifi', 'data'), ('wifi', 'data', 'cache'), ('data', 'cache', 'baca'), ('cache', 'baca', 'periksa'), ('baca', 'periksa', 'jaring'), ('periksa', 'jaring', 'jaring'), ('jaring', 'jaring', 'masalah'), ('jaring', 'masalah', 'masalah'), ('masalah', 'masalah', 'server'), ('masalah', 'server', 'gmna')]"
['offline'],[]
"['batas', 'offline']",[]
"['seru', 'suka']",[]
"['nulis', 'publis', 'email', 'akun', 'kata', 'sandi', 'syarat', 'ngeselin', 'nomor', 'teks', 'hadeehh']","[('nulis', 'publis', 'email'), ('publis', 'email', 'akun'), ('email', 'akun', 'kata'), ('akun', 'kata', 'sandi'), ('kata', 'sandi', 'syarat'), ('sandi', 'syarat', 'ngeselin'), ('syarat', 'ngeselin', 'nomor'), ('ngeselin', 'nomor', 'teks'), ('nomor', 'teks', 'hadeehh')]"
"['kecewa', 'draft', 'cerita', 'hilang', 'gabisa']","[('kecewa', 'draft', 'cerita'), ('draft', 'cerita', 'hilang'), ('cerita', 'hilang', 'gabisa')]"
['lag'],[]
"['bug', 'update', 'diupdate']","[('bug', 'update', 'diupdate')]"
['solusi'],[]
[],[]
"['kekny', 'bug', 'ceeita', 'tulis', 'cerita', 'blm', 'baca', 'hilang', 'kacau', 'kacau']","[('kekny', 'bug', 'ceeita'), ('bug', 'ceeita', 'tulis'), ('ceeita', 'tulis', 'cerita'), ('tulis', 'cerita', 'blm'), ('cerita', 'blm', 'baca'), ('blm', 'baca', 'hilang'), ('baca', 'hilang', 'kacau'), ('hilang', 'kacau', 'kacau')]"
"['gagal', 'bkin', 'akun', 'mlu']","[('gagal', 'bkin', 'akun'), ('bkin', 'akun', 'mlu')]"
"['honestly', 'don', 'care', 'about', 'iklan', 'bug', 'segala', 'macam', 'masalah', 'fungsi', 'ngemis', 'vote', 'kh', 'ngemis', 'vote', 'komen', 'cerita', 'pdf', 'kn', 'dpt', 'uang', 'baca', 'maksa', 'perla', 'kuk', 'baca', 'sampah', 'author', 'fanfiction', 'naruhina', 'genre', 'hurt', 'romance', 'atur', 'larang', 'tulis', 'fanfiction', 'tulis', 'karakter', 'original']","[('honestly', 'don', 'care'), ('don', 'care', 'about'), ('care', 'about', 'iklan'), ('about', 'iklan', 'bug'), ('iklan', 'bug', 'segala'), ('bug', 'segala', 'macam'), ('segala', 'macam', 'masalah'), ('macam', 'masalah', 'fungsi'), ('masalah', 'fungsi', 'ngemis'), ('fungsi', 'ngemis', 'vote'), ('ngemis', 'vote', 'kh'), ('vote', 'kh', 'ngemis'), ('kh', 'ngemis', 'vote'), ('ngemis', 'vote', 'komen'), ('vote', 'komen', 'cerita'), ('komen', 'cerita', 'pdf'), ('cerita', 'pdf', 'kn'), ('pdf', 'kn', 'dpt'), ('kn', 'dpt', 'uang'), ('dpt', 'uang', 'baca'), ('uang', 'baca', 'maksa'), ('baca', 'maksa', 'perla'), ('maksa', 'perla', 'kuk'), ('perla', 'kuk', 'baca'), ('kuk', 'baca', 'sampah'), ('baca', 'sampah', 'author'), ('sampah', 'author', 'fanfiction'), ('author', 'fanfiction', 'naruhina'), ('fanfiction', 'naruhina', 'genre'), ('naruhina', 'genre', 'hurt'), ('genre', 'hurt', 'romance'), ('hurt', 'romance', 'atur'), ('romance', 'atur', 'larang'), ('atur', 'larang', 'tulis'), ('larang', 'tulis', 'fanfiction'), ('tulis', 'fanfiction', 'tulis'), ('fanfiction', 'tulis', 'karakter'), ('tulis', 'karakter', 'original')]"
"['ngaco', 'login', 'in', 'suka', 'bug']","[('ngaco', 'login', 'in'), ('login', 'in', 'suka'), ('in', 'suka', 'bug')]"
"['tinjau', 'baca', 'cerita', 'lag', 'baca', 'iklan', 'in', 'iklan']","[('tinjau', 'baca', 'cerita'), ('baca', 'cerita', 'lag'), ('cerita', 'lag', 'baca'), ('lag', 'baca', 'iklan'), ('baca', 'iklan', 'in'), ('iklan', 'in', 'iklan')]"
['bug'],[]
"['login', 'hapus', 'uninstal']","[('login', 'hapus', 'uninstal')]"
"['cerita', 'offline', 'cerita']","[('cerita', 'offline', 'cerita')]"
"['ondah', 'family', 'jkt']","[('ondah', 'family', 'jkt')]"
"['suka', 'baik', 'file', 'hilang', 'masuk', 'simpan', 'akun', 'daftar', 'facebook', 'google', 'apalgi', 'lngsng', 'email', 'daftar', 'uang', 'baik', 'baca', 'bisaa', 'smpe', 'nang']","[('suka', 'baik', 'file'), ('baik', 'file', 'hilang'), ('file', 'hilang', 'masuk'), ('hilang', 'masuk', 'simpan'), ('masuk', 'simpan', 'akun'), ('simpan', 'akun', 'daftar'), ('akun', 'daftar', 'facebook'), ('daftar', 'facebook', 'google'), ('facebook', 'google', 'apalgi'), ('google', 'apalgi', 'lngsng'), ('apalgi', 'lngsng', 'email'), ('lngsng', 'email', 'daftar'), ('email', 'daftar', 'uang'), ('daftar', 'uang', 'baik'), ('uang', 'baik', 'baca'), ('baik', 'baca', 'bisaa'), ('baca', 'bisaa', 'smpe'), ('bisaa', 'smpe', 'nang')]"
"['menya', 'lurk', 'an', 'hobi', 'baca', 'nulis', 'publish', 'cerita', 'hobi', 'tulis', 'baca', 'minus', 'iklan', 'overall', 'shout', 'out', 'to', 'all', 'the', 'wonderful', 'writters', 'and', 'readers']","[('menya', 'lurk', 'an'), ('lurk', 'an', 'hobi'), ('an', 'hobi', 'baca'), ('hobi', 'baca', 'nulis'), ('baca', 'nulis', 'publish'), ('nulis', 'publish', 'cerita'), ('publish', 'cerita', 'hobi'), ('cerita', 'hobi', 'tulis'), ('hobi', 'tulis', 'baca'), ('tulis', 'baca', 'minus'), ('baca', 'minus', 'iklan'), ('minus', 'iklan', 'overall'), ('iklan', 'overall', 'shout'), ('overall', 'shout', 'out'), ('shout', 'out', 'to'), ('out', 'to', 'all'), ('to', 'all', 'the'), ('all', 'the', 'wonderful'), ('the', 'wonderful', 'writters'), ('wonderful', 'writters', 'and'), ('writters', 'and', 'readers')]"
['iklan'],[]
"['seru', 'susah', 'update', 'cerita']","[('seru', 'susah', 'update'), ('susah', 'update', 'cerita')]"
"['bug', 'update']",[]
"['favorit', 'sejak', 'sono', 'masuk', 'simpan', 'hapus', 'masuk', 'gagal', 'wifi', 'rumah', 'jaya', 'arrggh', 'ngamuk']","[('favorit', 'sejak', 'sono'), ('sejak', 'sono', 'masuk'), ('sono', 'masuk', 'simpan'), ('masuk', 'simpan', 'hapus'), ('simpan', 'hapus', 'masuk'), ('hapus', 'masuk', 'gagal'), ('masuk', 'gagal', 'wifi'), ('gagal', 'wifi', 'rumah'), ('wifi', 'rumah', 'jaya'), ('rumah', 'jaya', 'arrggh'), ('jaya', 'arrggh', 'ngamuk')]"
"['masuk', 'as', 'in', 'suka', 'bug', 'baik', 'lama', 'masalah', 'an', 'update', 'bug']","[('masuk', 'as', 'in'), ('as', 'in', 'suka'), ('in', 'suka', 'bug'), ('suka', 'bug', 'baik'), ('bug', 'baik', 'lama'), ('baik', 'lama', 'masalah'), ('lama', 'masalah', 'an'), ('masalah', 'an', 'update'), ('an', 'update', 'bug')]"
"['baca', 'offlinenya', 'ye', 'bal', 'baca', 'masuk', 'playstore']","[('baca', 'offlinenya', 'ye'), ('offlinenya', 'ye', 'bal'), ('ye', 'bal', 'baca'), ('bal', 'baca', 'masuk'), ('baca', 'masuk', 'playstore')]"
"['hello', 'really', 'like', 'this', 'application', 'but', 'it', 'because', 'there', 'are', 'too', 'many', 'bugs', 'for', 'example', 'when', 'want', 'to', 'enter', 'the', 'application', 'the', 'writing', 'says', 'internet', 'failed', 'but', 'when', 'check', 'my', 'internet', 'it', 'not', 'problem', 'aka', 'my', 'internet', 'is', 'fine', 'but', 'there', 'is', 'always', 'the', 'writing', 'internet', 'failed', 'this', 'the', 'rest', 'is', 'good', 'and', 'if', 'the', 'application', 'no', 'longer', 'says', 'internet', 'failed', 'will', 'give', 'it', 'five', 'stars', 'aka', 'perfect']","[('hello', 'really', 'like'), ('really', 'like', 'this'), ('like', 'this', 'application'), ('this', 'application', 'but'), ('application', 'but', 'it'), ('but', 'it', 'because'), ('it', 'because', 'there'), ('because', 'there', 'are'), ('there', 'are', 'too'), ('are', 'too', 'many'), ('too', 'many', 'bugs'), ('many', 'bugs', 'for'), ('bugs', 'for', 'example'), ('for', 'example', 'when'), ('example', 'when', 'want'), ('when', 'want', 'to'), ('want', 'to', 'enter'), ('to', 'enter', 'the'), ('enter', 'the', 'application'), ('the', 'application', 'the'), ('application', 'the', 'writing'), ('the', 'writing', 'says'), ('writing', 'says', 'internet'), ('says', 'internet', 'failed'), ('internet', 'failed', 'but'), ('failed', 'but', 'when'), ('but', 'when', 'check'), ('when', 'check', 'my'), ('check', 'my', 'internet'), ('my', 'internet', 'it'), ('internet', 'it', 'not'), ('it', 'not', 'problem'), ('not', 'problem', 'aka'), ('problem', 'aka', 'my'), ('aka', 'my', 'internet'), ('my', 'internet', 'is'), ('internet', 'is', 'fine'), ('is', 'fine', 'but'), ('fine', 'but', 'there'), ('but', 'there', 'is'), ('there', 'is', 'always'), ('is', 'always', 'the'), ('always', 'the', 'writing'), ('the', 'writing', 'internet'), ('writing', 'internet', 'failed'), ('internet', 'failed', 'this'), ('failed', 'this', 'the'), ('this', 'the', 'rest'), ('the', 'rest', 'is'), ('rest', 'is', 'good'), ('is', 'good', 'and'), ('good', 'and', 'if'), ('and', 'if', 'the'), ('if', 'the', 'application'), ('the', 'application', 'no'), ('application', 'no', 'longer'), ('no', 'longer', 'says'), ('longer', 'says', 'internet'), ('says', 'internet', 'failed'), ('internet', 'failed', 'will'), ('failed', 'will', 'give'), ('will', 'give', 'it'), ('give', 'it', 'five'), ('it', 'five', 'stars'), ('five', 'stars', 'aka'), ('stars', 'aka', 'perfect')]"
"['bug', 'baca', 'baca', 'cerita', 'cerita', 'sebut', 'cerita']","[('bug', 'baca', 'baca'), ('baca', 'baca', 'cerita'), ('baca', 'cerita', 'cerita'), ('cerita', 'cerita', 'sebut'), ('cerita', 'sebut', 'cerita')]"
['error'],[]
"['offline', 'sedih']",[]
"['bug', 'baik']",[]
"['login', 'baca', 'hilang', 'login', 'akun']","[('login', 'baca', 'hilang'), ('baca', 'hilang', 'login'), ('hilang', 'login', 'akun')]"
"['cukimay', 'anying', 'cok', 'luamyan', 'lama', 'unduh', 'baca', 'offline', 'pmkst', 'anw', 'update', 'otomatis', 'waktu', 'baca', 'offline', 'kouta', 'cerita', 'tok', 'are', 'serious', 'bitj', 'ur']","[('cukimay', 'anying', 'cok'), ('anying', 'cok', 'luamyan'), ('cok', 'luamyan', 'lama'), ('luamyan', 'lama', 'unduh'), ('lama', 'unduh', 'baca'), ('unduh', 'baca', 'offline'), ('baca', 'offline', 'pmkst'), ('offline', 'pmkst', 'anw'), ('pmkst', 'anw', 'update'), ('anw', 'update', 'otomatis'), ('update', 'otomatis', 'waktu'), ('otomatis', 'waktu', 'baca'), ('waktu', 'baca', 'offline'), ('baca', 'offline', 'kouta'), ('offline', 'kouta', 'cerita'), ('kouta', 'cerita', 'tok'), ('cerita', 'tok', 'are'), ('tok', 'are', 'serious'), ('are', 'serious', 'bitj'), ('serious', 'bitj', 'ur')]"
"['fitur', 'akun', 'keluar', 'masuk', 'ribet']","[('fitur', 'akun', 'keluar'), ('akun', 'keluar', 'masuk'), ('keluar', 'masuk', 'ribet')]"
"['cocok', 'org', 'suka', 'baca', 'tulis', 'buah', 'novel']","[('cocok', 'org', 'suka'), ('org', 'suka', 'baca'), ('suka', 'baca', 'tulis'), ('baca', 'tulis', 'buah'), ('tulis', 'buah', 'novel')]"
[],[]
"['susah', 'login', 'sinyal', 'wifi', 'error']","[('susah', 'login', 'sinyal'), ('login', 'sinyal', 'wifi'), ('sinyal', 'wifi', 'error')]"
"['gabutt', 'untk', 'menggisi', 'waktu', 'luang', 'and', 'mode', 'ofline', 'butuh', 'waktu', 'kouta']","[('gabutt', 'untk', 'menggisi'), ('untk', 'menggisi', 'waktu'), ('menggisi', 'waktu', 'luang'), ('waktu', 'luang', 'and'), ('luang', 'and', 'mode'), ('and', 'mode', 'ofline'), ('mode', 'ofline', 'butuh'), ('ofline', 'butuh', 'waktu'), ('butuh', 'waktu', 'kouta')]"
"['ngeleg', 'cepet', 'update', 'males', 'update', 'seru', 'cerita', 'simpan', 'offline', 'ngapain']","[('ngeleg', 'cepet', 'update'), ('cepet', 'update', 'males'), ('update', 'males', 'update'), ('males', 'update', 'seru'), ('update', 'seru', 'cerita'), ('seru', 'cerita', 'simpan'), ('cerita', 'simpan', 'offline'), ('simpan', 'offline', 'ngapain')]"
"['suka', 'error']",[]
"['but', 'draft']",[]
